"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","wdsp","NUM_TRIPS"
"793",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2011,79.2,4.2,0.780298737046632
"794",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2011,77.6,3.6,0.868551988881693
"795",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2011,75.6,8.3,0.886472501079447
"796",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2011,66.1,6.3,0.907206322862694
"797",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2011,66.2,3.4,0.879223337651123
"798",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2011,62.9,4.7,0.754444287025043
"799",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2011,69.5,2.5,0.804581241904145
"800",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2011,76.4,5,0.879886185772884
"801",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2011,82.8,3.5,0.916128629641623
"802",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2011,85.7,3.4,0.92028450183506
"803",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2011,76,3.5,0.914701735211572
"804",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2011,66.7,7.5,0.905222838406736
"805",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2011,63.5,6.2,0.732037321891192
"806",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2011,65.6,4.3,0.786028241040587
"807",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2011,64,4,0.84118293933506
"808",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2011,67.9,4.8,0.866814753346287
"809",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2011,72.5,3,0.905096340673575
"810",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2011,68.8,3.5,0.892333562715889
"811",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2011,71.2,1.4,0.872820865716753
"812",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2011,75.7,3.6,0.747178257232297
"813",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2011,72.2,2.3,0.770808033786701
"814",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2011,74.8,3.7,0.83686683667962
"815",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2011,74.9,3.3,0.875743806670985
"816",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2011,70.3,4.3,0.883195366472366
"817",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2011,67.2,4.2,0.908240231001727
"818",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2011,70.1,3.6,0.864827895617444
"819",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2011,72.9,4.2,0.741931131260794
"820",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2011,73.4,2,0.770516245682211
"821",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2011,76.5,2.2,0.826694732297064
"822",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2011,75.6,2.8,0.850521845315199
"823",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2011,73.7,4.8,0.855060583981002
"824",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,73.8,3.2,0.803739610319516
"825",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2011,78.9,3.4,0.716383649071675
"826",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,80.2,3.4,0.793692317033679
"827",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,80.4,3.8,0.853073726252159
"828",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,77.3,2.3,0.876350995790155
"829",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2011,75.5,4,0.808062459520725
"830",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2011,77.5,2.3,0.730919081930052
"831",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,80.7,3.3,0.761302150798791
"832",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2011,84.7,6.7,0.847474093264249
"833",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,81.2,5,0.856446999136442
"834",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,72.7,6.2,0.873696230030225
"835",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,74.7,4.2,0.892692816278066
"836",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2011,78.3,3.5,0.842235400474957
"837",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2011,80.7,4.7,0.75793056455095
"838",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,83.3,5.7,0.791793164399827
"839",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2011,81.9,3.6,0.834670836031952
"840",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,81.2,2.9,0.858182548035406
"841",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,83.5,3.9,0.926869130505181
"842",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,92.6,5.2,0.934563565954231
"843",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2011,90.3,3,0.870301030872193
"844",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2011,86.1,3.4,0.761443828259931
"845",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,76,3.7,0.759419864529361
"846",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2011,77,3.7,0.815481973229706
"847",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,75.8,4.2,0.839941574913644
"848",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,78.4,2.2,0.87436245142487
"849",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,77.6,2.7,0.886047468696028
"850",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2011,80.5,4.9,0.822947026122625
"851",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2011,80.8,2.4,0.74966098607513
"852",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,80.3,3.1,0.764272317573402
"853",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011,80.9,3,0.826176934909326
"854",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,77.7,3.5,0.867001969991364
"855",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,73.2,4.5,0.845740231001727
"856",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,76.3,3.1,0.866622476791883
"857",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011,76,5.3,0.81357101414076
"858",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011,78.4,4.1,0.706614650798791
"859",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,80.3,3.7,0.727189928756477
"860",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011,75.9,3.1,0.786451586787565
"861",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,76.3,4.2,0.821638196243523
"862",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,76.1,4,0.844411161485319
"863",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,74,2.8,0.851489974632988
"864",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011,76.2,1.7,0.791754371761658
"865",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,71,4.1,0.722047374244387
"866",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011,69.8,4.7,0.795028133095855
"867",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,75.5,0.6,0.824254169365285
"868",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,75,4.3,0.850537025043178
"869",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,75.2,3.9,0.836809491040587
"870",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011,71.7,1.2,0.758993145509499
"871",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,71.6,5.6,0.681293177892919
"872",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011,70.2,3.2,0.748544432750432
"873",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,72.4,5.9,0.788478923791019
"874",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,73.9,5.7,0.823613247517271
"875",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,75.2,2.3,0.82272270347582
"876",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011,70.5,2.3,0.699065266083765
"877",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,73.3,2.1,0.779936110211572
"878",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2011,73.5,2.7,0.809851980785838
"879",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2011,69.9,3,0.818388047819516
"880",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2011,72.6,3.8,0.77048419958981
"881",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2011,77.3,4.4,0.701591847474093
"882",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2011,64.6,5.5,0.785373826101036
"883",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2011,63.8,9.9,0.841877833549223
"884",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2011,68.9,5.3,0.881419338298791
"885",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2011,73.7,5,0.848163927569085
"886",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2011,74.1,2.9,0.889101967292746
"887",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2011,67.7,4.3,0.770501065954231
"888",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2011,71.2,0.9,0.781727318113126
"889",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2011,74.8,3.6,0.857462354274611
"890",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2011,76.1,4.6,0.888827045552677
"891",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2011,70.7,3.7,0.886278537888601
"892",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2011,57.1,4.9,0.910139383635579
"893",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2011,58.4,4.9,0.930139518566494
"894",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2011,59.2,5.7,0.803194826748705
"895",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2011,59.5,4.3,0.753703853626943
"896",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2011,63.1,4.2,0.764685543501727
"897",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2011,67.6,1.5,0.78208488503886
"898",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2011,70.9,1.9,0.845252793069948
"899",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2011,71.1,2.1,0.859030926165803
"900",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2011,72.1,2.7,0.914082739637306
"901",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2011,73.5,0.8,0.792555524071675
"902",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2011,73.3,1.1,0.772853923791019
"903",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2011,72.3,2.1,0.830828678216753
"904",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2011,70.7,5.7,0.841901446459413
"905",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2011,69.6,3.8,0.834090633095855
"906",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2011,66.7,3.9,0.901876551705527
"907",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2011,59.8,2.9,0.906949954123489
"908",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2011,54.7,5.4,0.770202531303972
"909",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2011,52.7,2.3,0.780605704879102
"910",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2011,54.9,3.4,0.822744629749568
"911",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2011,62.3,6.2,0.860451074050086
"912",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2011,57,3.6,0.895352641947323
"913",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2011,56.9,2,0.90960471988342
"914",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2011,63,2,0.898348108268566
"915",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2011,70,2.4,0.797357378022453
"916",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2011,71.4,1.5,0.705853977763385
"917",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2011,68.4,4.4,0.811999068976684
"918",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2011,61.3,8,0.870867740716753
"919",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2011,60.9,7.4,0.903669446243523
"920",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2011,66.1,4.4,0.922836382772021
"921",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2011,59.1,7,0.943293596178757
"922",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2011,59.9,6.3,0.81993469343696
"923",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2011,61.4,6.8,0.77639080041019
"924",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2011,60.4,3.7,0.834793960492228
"925",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2011,60.8,8.5,0.837784366904145
"926",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2011,62.5,7.3,0.877806563039724
"927",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2011,53.8,6.1,0.931473647992228
"928",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2011,52.7,4.1,0.930756827504318
"929",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2011,53.3,1.7,0.811268755397237
"930",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2011,55.1,2.8,0.789328988557858
"931",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2011,56.6,6.3,0.836333859563903
"932",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2011,55.7,2,0.863652310017271
"933",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2011,53.4,4.9,0.882240730246114
"934",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2011,41.7,4.9,0.921647304080311
"935",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2011,39.7,6.5,0.991602237154577
"936",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2011,37.7,6.3,0.821823726252159
"937",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2011,44.6,2,0.766297967940414
"938",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2011,49.3,4.9,0.872183317141623
"939",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2011,48.4,1.9,0.848233079663212
"940",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2011,51.9,4.6,0.893811056239206
"941",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2011,51.2,6.3,0.938420903497409
"942",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2011,42.8,5.9,0.952178796955959
"943",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2011,45.5,3,0.746108929727979
"944",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2011,51.7,4,0.775539049006909
"945",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2011,59.1,2.5,0.834033287456822
"946",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2011,57.1,2.4,0.866860292530225
"947",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2011,58.9,2.8,0.891112437931779
"948",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2011,46.4,7.4,0.899506827504318
"949",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2011,46.2,6.3,0.897503103411054
"950",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2011,53.9,5.1,0.779639262197755
"951",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2011,59.7,5.6,0.776493685233161
"952",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2011,63.6,5.3,0.829496235427461
"953",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2011,57,3,0.840358174114853
"954",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2011,48.2,5.1,0.894954595746978
"955",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2011,40.7,6.1,0.922224133743523
"956",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2011,43.9,5.6,0.936084912025043
"957",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2011,54.6,7.4,0.782855677892919
"958",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2011,54,4.9,0.770806347150259
"959",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2011,47.5,4.9,0.789949670768566
"960",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2011,47.6,6.7,0.797392797387737
"961",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2011,56.5,3.5,0.733116769214162
"962",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2011,55.5,2.9,0.691515881368739
"963",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2011,62,5.6,0.727540749136442
"964",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2011,60.5,5.6,0.801666734132124
"965",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2011,50.3,7.4,0.836266394106218
"966",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,43.5,7.7,0.883326924114853
"967",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,45.8,4.2,0.932860063147668
"968",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011,42.2,4.3,0.945231541450777
"969",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011,47.5,3.7,0.804463177353195
"970",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,52.6,2.5,0.787996545768566
"971",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011,58.2,4.6,0.819025596394646
"972",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,55.6,3.7,0.852024638385147
"973",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,41.6,8.1,0.889437607944732
"974",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,42.3,4.7,0.933936137197755
"975",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011,42.6,5.7,0.959426273747841
"976",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011,33.8,3.3,0.824225496545769
"977",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,37.7,3.6,0.804608228087219
"978",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011,39,4,0.862161323402418
"979",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,43,2.8,0.859385119818653
"980",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,51.3,6.9,0.911768674438687
"981",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,50.6,7.3,0.962514505073402
"982",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011,38.8,5.5,0.954056023316062
"983",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011,28.3,4.6,0.857858713838515
"984",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,36,5.4,0.800565360535406
"985",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011,45.4,5.4,0.838939712867012
"986",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,48.7,3.7,0.850027660837651
"987",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,55,6.1,0.836296753562176
"988",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,47.4,4.9,0.799774328044041
"989",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,45.7,9.8,0.70059673197323
"990",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,30,7.5,0.77107452234456
"991",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,42.8,2.6,0.784626646157167
"992",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011,50.6,4.6,0.804102237154577
